sales_id,sales_amount,customer_id,date_id,product_id
107569,44.73,305,641,SNA:BAK:MUF:1817
107570,11.05,583,601,SNA:BAK:BAG:1823
107571,18.88,290,370,RET:KIT:DRI:1183
107572,6.06,825,163,COL:ICE:ICE:1428
107573,30.74,788,715,RET:MUG:PYB:1095
107574,25.0,833,498,COL:ICE:COL:1914
107575,12.86,433,56,RET:KIT:PER:1035
107576,30.18,729,932,COL:ICE:ICE:1891
107577,11.92,1092,477,HOT:COF:ESP:1922
107578,23.99,230,831,RET:KIT:PER:1429
107579,6.31,460,328,COL:ICE:ICE:1993
107580,49.19,858,992,SNA:PAC:TRA:1111
107581,47.54,937,877,COL:ICE:ICE:1619
107582,48.36,125,116,HOT:TEA:EAR:1934
107583,43.97,241,41,RET:MUG:PYB:1985
107584,16.47,788,516,RET:MUG:PYB:1789
107585,40.5,1048,545,COL:ICE:ICE:1245
107586,47.95,290,781,SNA:BAK:BAG:1420
107587,11.93,130,955,HOT:TEA:CHA:1451
107588,43.65,847,472,HOT:COF:LAT:1968
107589,10.27,1074,134,HOT:TEA:HER:1328
107590,8.97,751,651,HOT:TEA:BLA:1967
107591,38.74,252,694,SNA:BAK:CIN:1093
107592,38.08,667,545,RET:KIT:PER:1429
107593,9.32,363,1,SNA:PAC:M&M:1026
107594,39.27,866,807,COL:ICE:ICE:1642
107595,23.37,931,289,COL:ICE:ICE:1323
107596,27.42,389,754,COL:ICE:COL:1481
107597,48.44,156,137,SNA:BAK:CIN:1392
107598,21.9,481,52,RET:KIT:FRE:1831
107599,21.37,238,393,HOT:TEA:HER:1328
107600,25.0,465,708,SNA:PAC:M&M:1618
107601,14.93,150,266,HOT:TEA:BLA:1692
107602,12.01,686,827,HOT:TEA:EAR:1260
107603,33.2,432,714,HOT:TEA:HER:1071
107604,31.43,397,279,SNA:PAC:FRU:1970
107605,17.48,405,150,HOT:TEA:BLA:1835
107606,26.59,917,775,HOT:COF:ESP:1688
107607,27.62,1075,187,HOT:COF:CAP:1000
107608,49.7,565,390,COL:ICE:ICE:1293
107609,32.83,993,124,SNA:BAK:CRO:1193
107610,17.54,948,166,COL:ICE:ICE:1994
107611,22.67,1078,8,SNA:PAC:GRO:1721
107612,7.83,531,36,HOT:COF:ESP:1853
107613,23.62,731,333,COL:ICE:ICE:1077
107614,19.67,1007,351,SNA:PAC:GRO:1878
107615,13.2,1049,75,COL:ICE:ICE:1440
107616,19.12,1039,48,SNA:BAK:CIN:1392
107617,35.9,985,975,SNA:PAC:TRA:1358
107618,46.65,1050,564,RET:MUG:PYB:1884
107619,15.19,112,154,RET:MUG:PYB:1678
107620,25.72,697,89,RET:MUG:PYB:1843
107621,11.05,1091,133,COL:ICE:ICE:1538
107622,39.62,1015,746,RET:KIT:FRE:1831
107623,16.62,827,594,HOT:TEA:BLA:1120
107624,20.51,562,622,COL:ICE:ICE:1616
107625,37.97,358,740,SNA:BAK:MUF:1259
107626,29.67,874,106,RET:MUG:PYB:1985
107627,14.52,454,894,HOT:TEA:EAR:1404
107628,17.89,1006,930,RET:MUG:PYB:1288
107629,7.38,760,232,COL:ICE:ICE:1702
107630,8.6,622,2,RET:MUG:PYB:1018
107631,40.62,122,362,COL:ICE:ICE:1507
107632,29.67,634,169,HOT:COF:MOC:1393
107633,26.35,861,378,RET:MUG:PYB:1090
107634,32.33,482,678,RET:MUG:PYB:1297
107635,18.59,210,631,HOT:TEA:CHA:1313
107636,7.83,998,63,HOT:TEA:BLA:1037
107637,25.5,355,589,HOT:COF:ESP:1924
107638,29.81,299,628,RET:MUG:PYB:1164
107639,15.32,425,103,SNA:BAK:MUF:1010
107640,21.3,1078,416,RET:KIT:DRI:1183
107641,30.86,464,924,SNA:BAK:CRO:1214
107642,31.95,558,489,HOT:COF:MOC:1768
107643,14.52,137,68,HOT:TEA:CHA:1628
107644,45.89,789,42,SNA:PAC:FRU:1622
107645,8.9,806,752,HOT:COF:MOC:1336
107646,26.34,116,997,RET:KIT:DRI:1991
107647,14.68,566,683,HOT:TEA:HER:1886
107648,49.55,431,245,RET:MUG:PYB:1180
107649,15.48,199,34,RET:MUG:PYB:1356
107650,35.16,460,437,COL:ICE:ICE:1406
107651,9.63,747,475,COL:ICE:ICE:1234
107652,45.86,638,467,SNA:BAK:COO:1687
107653,11.69,135,479,HOT:COF:LAT:1344
107654,43.52,199,723,RET:KIT:PER:1186
107655,11.22,967,716,HOT:COF:LAT:1189
107656,36.81,1040,924,COL:ICE:ICE:1399
107657,49.9,365,80,SNA:PAC:FRU:1937
107658,49.7,725,632,HOT:COF:MOC:1984
107659,28.22,150,447,SNA:BAK:CRO:1450
107660,26.91,424,600,RET:KIT:DRI:1132
107661,16.81,192,235,RET:KIT:DRI:1281
107662,46.7,665,960,SNA:BAK:COO:1411
107663,14.65,506,789,SNA:PAC:M&M:1713
107664,44.36,427,678,RET:MUG:PYB:1043
107665,38.1,746,478,RET:KIT:FRE:1682
107666,18.89,939,612,HOT:TEA:EAR:1404
107667,47.69,423,887,HOT:COF:AME:1828
107668,43.82,1098,815,HOT:COF:ESP:1571
107669,40.24,644,95,RET:KIT:FRE:1831
107670,17.31,877,768,SNA:BAK:MUF:1366
107671,29.55,363,889,RET:MUG:PYB:1554
107672,33.8,804,848,SNA:BAK:CRO:1150
107673,30.36,563,257,COL:ICE:ICE:1354
107674,28.05,1047,721,COL:ICE:ICE:1441
107675,23.54,155,551,RET:KIT:DRI:1281
107676,27.86,402,874,HOT:COF:MOC:1336
107677,47.34,1063,97,HOT:TEA:EAR:1511
107678,37.32,969,753,RET:KIT:DRI:1145
107679,36.15,747,628,HOT:COF:ESP:1436
107680,7.99,295,481,RET:MUG:PYB:1550
107681,47.7,969,629,COL:ICE:ICE:1757
107682,18.47,473,789,COL:ICE:ICE:1354
107683,47.88,829,292,SNA:PAC:M&M:1618
107684,38.03,575,559,SNA:PAC:TRA:1620
107685,16.74,162,415,COL:ICE:ICE:1633
107686,41.63,725,694,SNA:BAK:BAG:1920
107687,38.04,351,833,SNA:PAC:M&M:1217
107688,9.56,391,408,RET:MUG:PYB:1520
107689,37.36,538,601,HOT:TEA:CHA:1537
107690,11.08,269,384,HOT:TEA:HER:1224
107691,26.37,841,246,HOT:TEA:EAR:1055
107692,32.22,946,49,COL:ICE:ICE:1993
107693,43.65,335,779,SNA:PAC:CHE:1008
107694,49.62,1013,766,HOT:COF:AME:1828
107695,34.38,1077,579,RET:KIT:FRE:1932
107696,25.18,530,99,COL:ICE:ICE:1138
107697,13.82,198,827,SNA:PAC:M&M:1566
107698,43.05,107,755,RET:KIT:DRI:1563
107699,39.84,667,358,SNA:PAC:TRA:1597
107700,41.84,814,777,HOT:TEA:GRE:1637
107701,49.5,617,249,HOT:COF:CAP:1205
107702,48.23,694,233,COL:ICE:ICE:1633
107703,8.07,1050,261,RET:MUG:PYB:1706
107704,45.45,977,129,RET:KIT:DRI:1700
107705,44.89,114,900,COL:ICE:ICE:1428
107706,8.33,415,741,RET:MUG:PYB:1833
107707,42.03,177,512,COL:ICE:ICE:1710
107708,5.97,906,238,RET:KIT:DRI:1659
107709,20.42,663,796,SNA:BAK:BAG:1965
107710,33.48,594,236,COL:ICE:ICE:1494
107711,39.13,743,966,RET:KIT:DRI:1378
107712,40.01,1051,735,COL:ICE:ICE:1739
107713,35.69,319,172,COL:ICE:ICE:1465
107714,24.13,671,277,COL:ICE:ICE:1015
107715,34.35,129,650,SNA:BAK:CRO:1707
107716,47.81,269,967,COL:ICE:ICE:1076
107717,10.93,177,104,COL:ICE:ICE:1032
107718,30.45,855,236,HOT:COF:MOC:1336
107719,28.46,655,210,HOT:COF:ESP:1944
107720,28.08,161,609,SNA:BAK:MUF:1050
107721,18.55,580,95,COL:ICE:ICE:1623
107722,48.09,181,722,RET:MUG:PYB:1759
107723,12.95,438,504,SNA:BAK:BAG:1437
107724,23.11,752,295,RET:MUG:PYB:1985
107725,19.02,280,256,RET:MUG:PYB:1115
107726,26.93,621,676,COL:ICE:ICE:1633
107727,38.11,213,431,RET:KIT:PER:1806
107728,17.25,495,99,HOT:COF:ESP:1922
107729,43.39,486,150,SNA:BAK:BAG:1016
107730,30.0,140,690,HOT:TEA:CHA:1976
107731,20.63,774,719,HOT:TEA:BLA:1515
107732,44.07,572,957,COL:ICE:ICE:1959
107733,48.82,327,561,COL:ICE:ICE:1361
107734,5.39,676,886,COL:ICE:ICE:1754
107735,10.03,556,24,COL:ICE:ICE:1323
107736,24.05,545,298,RET:KIT:FRE:1283
107737,16.43,259,884,COL:ICE:ICE:1873
107738,21.95,269,835,RET:MUG:PYB:1177
107739,39.24,184,567,COL:ICE:COL:1345
107740,22.73,1032,204,HOT:TEA:HER:1824
107741,22.08,305,578,HOT:COF:CAP:1893
107742,36.3,398,615,COL:ICE:COL:1105
107743,9.98,1037,564,COL:ICE:ICE:1329
107744,44.86,933,233,HOT:COF:ESP:1847
107745,34.67,145,237,HOT:TEA:BLA:1953
107746,39.86,504,976,COL:ICE:COL:1051
107747,30.41,208,197,COL:ICE:ICE:1855
107748,46.62,311,741,RET:KIT:PER:1907
107749,39.49,991,445,HOT:COF:ESP:1794
107750,34.38,285,594,RET:MUG:PYB:1019
107751,25.69,187,879,COL:ICE:COL:1481
107752,7.03,194,992,SNA:BAK:BAG:1536
107753,10.1,277,816,HOT:TEA:EAR:1803
107754,45.95,320,677,COL:ICE:ICE:1438
107755,23.2,884,375,COL:ICE:ICE:1977
107756,47.2,687,805,RET:MUG:PYB:1190
107757,18.11,1020,228,RET:MUG:PYB:1489
107758,10.45,1011,698,COL:ICE:ICE:1786
107759,47.2,792,583,RET:MUG:PYB:1708
107760,23.38,622,706,HOT:COF:CAP:1791
107761,23.38,368,991,SNA:BAK:CRO:1193
107762,5.39,1082,551,RET:MUG:PYB:1333
107763,8.16,872,597,RET:MUG:PYB:1103
107764,46.36,922,683,HOT:TEA:CHA:1628
107765,21.6,1083,102,SNA:BAK:BAG:1534
107766,48.81,857,864,RET:KIT:FRE:1202
107767,20.07,915,768,RET:KIT:DRI:1659
107768,12.37,392,426,SNA:BAK:CRO:1809
107769,9.19,940,751,RET:MUG:PYB:1300
107770,40.88,933,90,RET:KIT:DRI:1371
107771,5.64,495,44,HOT:TEA:BLA:1122
107772,30.24,366,415,SNA:PAC:M&M:1564
107773,27.21,504,326,SNA:PAC:M&M:1683
107774,40.91,763,432,HOT:COF:AME:1493
107775,19.04,973,315,RET:MUG:PYB:1815
107776,29.39,1000,649,SNA:BAK:BAG:1674
107777,45.63,381,582,SNA:BAK:COO:1703
107778,30.01,744,50,RET:KIT:DRI:1664
107779,24.82,322,679,SNA:BAK:BAG:1506
107780,12.77,576,126,COL:ICE:COL:1303
107781,48.23,127,838,HOT:TEA:EAR:1055
107782,25.93,786,635,RET:KIT:FRE:1539
107783,27.76,244,301,HOT:TEA:HER:1054
107784,24.63,750,180,HOT:TEA:CHA:1530
107785,46.25,343,450,COL:ICE:ICE:1761
107786,40.34,834,393,HOT:TEA:GRE:1969
107787,20.93,935,363,HOT:TEA:EAR:1200
107788,23.87,1056,1,RET:KIT:DRI:1279
107789,33.65,557,627,SNA:BAK:CRO:1467
107790,33.96,534,168,HOT:TEA:CHA:1086
107791,32.6,839,627,HOT:COF:CAP:1000
107792,9.11,867,143,HOT:TEA:HER:1224
107793,36.93,976,613,HOT:TEA:EAR:1717
107794,49.9,870,407,RET:MUG:PYB:1445
107795,21.78,399,794,RET:KIT:FRE:1408
107796,12.33,274,787,COL:ICE:ICE:1326
107797,7.4,359,29,RET:MUG:PYB:1963
107798,16.95,114,287,HOT:COF:LAT:1614
107799,47.93,323,732,COL:ICE:ICE:1959
107800,6.09,906,158,SNA:PAC:M&M:1529
107801,20.94,378,40,SNA:BAK:CIN:1284
107802,5.94,254,359,HOT:TEA:GRE:1454
107803,23.78,761,366,COL:ICE:ICE:1480
107804,14.66,913,82,COL:ICE:COL:1758
107805,24.59,1023,455,COL:ICE:ICE:1199
107806,20.31,235,762,COL:ICE:COL:1332
107807,38.96,375,610,RET:MUG:PYB:1121
107808,38.2,195,530,COL:ICE:ICE:1601
107809,34.59,597,416,HOT:COF:ESP:1944
107810,23.67,604,554,COL:ICE:COL:1318
107811,17.76,864,508,SNA:BAK:CRO:1359
107812,21.38,555,578,HOT:TEA:EAR:1055
107813,22.65,274,386,COL:ICE:ICE:1971
107814,20.54,267,851,COL:ICE:ICE:1650
107815,14.58,1052,635,RET:KIT:FRE:1814
107816,12.71,293,324,RET:KIT:FRE:1274
107817,25.52,586,986,COL:ICE:ICE:1004
107818,48.78,1027,744,RET:MUG:PYB:1504
107819,15.1,738,306,HOT:TEA:BLA:1874
107820,45.41,109,755,COL:ICE:ICE:1326
107821,19.36,687,379,SNA:PAC:FRU:1937
107822,34.32,447,267,SNA:PAC:GRO:1608
107823,49.59,497,970,RET:KIT:DRI:1594
107824,16.79,506,888,COL:ICE:ICE:1808
107825,38.73,948,306,HOT:COF:LAT:1632
107826,24.08,915,314,HOT:TEA:BLA:1867
107827,7.93,855,507,RET:KIT:PER:1126
107828,22.67,706,730,COL:ICE:ICE:1073
107829,15.18,340,973,RET:KIT:DRI:1215
107830,22.08,831,351,RET:MUG:PYB:1838
107831,15.12,1090,649,COL:ICE:ICE:1891
107832,16.23,937,526,SNA:PAC:GRO:1631
107833,47.79,618,512,COL:ICE:ICE:1680
107834,8.53,1004,525,SNA:PAC:TRA:1324
107835,11.41,989,191,COL:ICE:ICE:1901
107836,28.61,678,336,SNA:BAK:MUF:1842
107837,19.59,589,651,HOT:TEA:EAR:1083
107838,23.28,769,664,RET:MUG:PYB:1288
107839,36.3,361,459,RET:KIT:FRE:1737
107840,14.36,700,458,COL:ICE:ICE:1959
107841,27.7,257,344,RET:MUG:PYB:1166
107842,16.46,643,709,COL:ICE:COL:1169
107843,19.73,820,930,RET:KIT:PER:1028
107844,17.94,575,216,SNA:BAK:BAG:1920
107845,11.87,330,963,COL:ICE:ICE:1616
107846,24.28,428,150,HOT:COF:LAT:1740
107847,42.38,350,827,RET:KIT:FRE:1682
107848,34.73,1085,571,RET:MUG:PYB:1606
107849,31.39,1071,400,COL:ICE:ICE:1906
107850,28.07,739,401,RET:MUG:PYB:1348
107851,46.15,969,713,HOT:COF:CAP:1210
107852,47.6,976,274,SNA:BAK:CRO:1124
107853,20.11,419,860,RET:KIT:PER:1443
107854,38.1,614,522,COL:ICE:COL:1072
107855,30.94,276,11,RET:MUG:PYB:1115
107856,21.44,1047,546,SNA:BAK:BAG:1506
107857,9.19,992,32,HOT:TEA:BLA:1498
107858,47.37,162,505,COL:ICE:ICE:1602
107859,36.39,138,545,HOT:TEA:HER:1883
107860,25.98,392,671,RET:KIT:DRI:1829
107861,7.72,588,114,RET:MUG:PYB:1708
107862,33.74,937,16,HOT:TEA:EAR:1604
107863,7.5,569,753,COL:ICE:ICE:1149
107864,43.98,416,90,HOT:COF:MOC:1676
107865,12.59,222,776,HOT:TEA:GRE:1613
107866,7.7,769,529,RET:MUG:PYB:1040
107867,48.32,492,106,COL:ICE:ICE:1329
107868,9.04,927,787,HOT:COF:MOC:1207
107869,48.31,1089,937,COL:ICE:ICE:1066
107870,26.44,807,10,HOT:COF:AME:1746
107871,32.9,459,910,SNA:PAC:CHE:1327
107872,45.03,239,226,HOT:COF:ESP:1267
107873,41.61,597,31,RET:MUG:PYB:1843
107874,7.27,562,680,HOT:TEA:HER:1949
107875,26.28,852,781,RET:KIT:FRE:1140
107876,14.55,197,446,COL:ICE:ICE:1648
107877,49.39,194,321,SNA:BAK:CIN:1787
107878,45.63,273,208,RET:KIT:PER:1644
107879,42.35,121,508,HOT:TEA:HER:1071
107880,35.6,367,950,SNA:BAK:MUF:1592
107881,11.57,121,93,SNA:BAK:CRO:1460
107882,6.34,277,30,COL:ICE:ICE:1723
107883,37.17,567,820,RET:KIT:DRI:1701
107884,5.49,608,914,RET:KIT:DRI:1331
107885,33.9,213,836,SNA:BAK:MUF:1905
107886,9.08,528,158,COL:ICE:ICE:1826
107887,25.57,529,105,RET:MUG:PYB:1177
107888,14.48,838,102,HOT:TEA:CHA:1369
107889,44.02,868,447,COL:ICE:ICE:1952
107890,21.72,241,258,HOT:TEA:EAR:1570
107891,37.45,882,783,RET:KIT:DRI:1700
107892,29.92,1099,465,HOT:TEA:GRE:1802
107893,17.45,639,395,RET:KIT:DRI:1342
107894,8.6,220,183,RET:KIT:DRI:1266
107895,38.13,255,391,SNA:PAC:CHE:1675
107896,36.74,433,759,SNA:PAC:GRO:1631
107897,9.19,879,747,COL:ICE:ICE:1199
107898,20.08,897,322,SNA:BAK:MUF:1282
107899,45.02,109,742,COL:ICE:ICE:1521
107900,18.3,378,206,RET:MUG:PYB:1235
107901,37.94,464,845,COL:ICE:ICE:1373
107902,38.01,511,391,HOT:TEA:BLA:1350
107903,49.49,977,401,HOT:COF:AME:1730
107904,47.92,491,984,HOT:COF:ESP:1735
107905,29.88,718,869,RET:MUG:PYB:1166
107906,23.02,455,60,SNA:PAC:CHE:1042
107907,7.89,875,357,RET:KIT:DRI:1281
107908,49.97,923,553,HOT:COF:AME:1610
107909,43.38,942,256,RET:MUG:PYB:1998
107910,6.07,558,983,COL:ICE:ICE:1619
107911,25.7,953,311,SNA:BAK:CRO:1916
107912,21.49,1035,422,SNA:PAC:M&M:1841
107913,9.94,467,18,SNA:PAC:M&M:1931
107914,14.97,934,808,HOT:TEA:HER:1711
107915,37.01,947,984,HOT:TEA:EAR:1151
107916,6.45,137,604,HOT:COF:MOC:1142
107917,44.88,714,96,HOT:COF:LAT:1770
107918,12.52,713,124,RET:MUG:PYB:1121
107919,7.1,658,685,RET:KIT:PER:1110
107920,34.01,909,299,HOT:TEA:CHA:1561
107921,21.78,774,842,COL:ICE:ICE:1523
107922,16.03,284,19,SNA:BAK:CIN:1250
107923,47.33,152,317,COL:ICE:ICE:1808
107924,41.25,1058,146,SNA:PAC:TRA:1541
107925,21.38,204,310,SNA:PAC:TRA:1101
107926,15.03,390,113,RET:MUG:PYB:1941
107927,35.71,431,447,RET:MUG:PYB:1884
107928,15.6,1052,998,RET:KIT:DRI:1236
107929,19.88,165,910,COL:ICE:ICE:1709
107930,6.3,1007,238,COL:ICE:COL:1758
107931,47.34,951,61,SNA:PAC:TRA:1478
107932,19.06,802,765,COL:ICE:ICE:1141
107933,7.57,569,728,HOT:TEA:EAR:1260
107934,9.84,857,74,COL:ICE:ICE:1106
107935,33.99,329,371,COL:ICE:ICE:1673
107936,30.95,897,722,HOT:COF:ESP:1436
107937,36.66,423,529,COL:ICE:COL:1105
107938,13.92,907,748,SNA:BAK:CIN:1852
107939,17.69,382,208,RET:MUG:PYB:1222
107940,19.81,993,188,SNA:PAC:TRA:1478
107941,26.05,351,475,HOT:COF:ESP:1277
107942,13.94,506,647,COL:ICE:ICE:1732
107943,26.91,719,184,COL:ICE:ICE:1234
107944,23.25,381,771,SNA:PAC:TRA:1617
107945,25.91,1098,909,COL:ICE:ICE:1925
107946,33.75,911,670,RET:KIT:DRI:1741
107947,45.02,466,325,SNA:PAC:FRU:1501
107948,18.63,218,76,RET:KIT:FRE:1588
107949,20.85,214,821,SNA:BAK:BAG:1756
107950,11.63,305,251,HOT:COF:CAP:1727
107951,5.09,726,665,RET:KIT:PER:1800
107952,27.05,358,173,RET:KIT:PER:1575
107953,12.95,943,156,COL:ICE:COL:1169
107954,43.46,977,533,RET:MUG:PYB:1018
107955,7.79,580,63,HOT:COF:MOC:1100
107956,20.22,1055,741,RET:MUG:PYB:1766
107957,46.74,1089,296,SNA:BAK:MUF:1187
107958,37.24,983,688,COL:ICE:ICE:1808
107959,18.85,527,126,COL:ICE:ICE:1106
107960,17.23,738,45,SNA:PAC:CHE:1203
107961,43.24,319,606,RET:KIT:FRE:1704
107962,23.92,652,590,COL:ICE:ICE:1448
107963,5.17,500,309,SNA:BAK:MUF:1890
107964,23.02,949,300,COL:ICE:ICE:1869
107965,49.11,119,881,SNA:BAK:COO:1728
107966,45.98,723,703,RET:KIT:FRE:1539
107967,24.53,456,749,HOT:TEA:CHA:1369
107968,28.92,768,816,HOT:TEA:GRE:1301
107969,46.51,606,858,COL:ICE:ICE:1069
107970,25.82,179,241,HOT:COF:CAP:1021
107971,32.81,796,803,SNA:PAC:TRA:1597
107972,31.46,1096,157,RET:KIT:PER:1272
107973,45.43,607,501,SNA:PAC:GRO:1912
107974,40.6,224,1,HOT:TEA:EAR:1923
107975,25.74,426,266,SNA:PAC:M&M:1367
107976,35.81,244,553,COL:ICE:ICE:1579
107977,45.87,816,108,RET:KIT:FRE:1488
107978,17.48,720,78,SNA:BAK:BAG:1756
107979,31.08,1052,683,RET:MUG:PYB:1904
107980,12.94,617,736,SNA:BAK:BAG:1536
107981,14.85,226,306,COL:ICE:ICE:1422
107982,10.51,1032,855,RET:KIT:DRI:1039
107983,32.26,893,395,HOT:COF:MOC:1002
107984,22.75,407,445,RET:MUG:PYB:1556
107985,25.92,107,84,COL:ICE:ICE:1558
107986,48.79,1067,564,RET:KIT:DRI:1459
107987,22.66,517,280,HOT:TEA:BLA:1196
107988,22.4,837,789,HOT:TEA:HER:1001
107989,46.54,1035,398,RET:MUG:PYB:1832
107990,7.94,286,587,SNA:BAK:MUF:1094
107991,21.21,767,203,RET:MUG:PYB:1543
107992,41.77,808,196,SNA:BAK:BAG:1589
107993,46.66,375,213,HOT:COF:AME:1261
107994,6.23,159,640,HOT:COF:CAP:1085
107995,47.77,944,249,COL:ICE:ICE:1774
107996,31.76,493,491,HOT:COF:LAT:1275
107997,8.78,304,230,RET:MUG:PYB:1431
107998,21.22,1014,553,COL:ICE:ICE:1363
107999,27.48,691,225,RET:MUG:PYB:1789
108000,16.91,891,343,HOT:TEA:HER:1886
108001,26.06,185,57,COL:ICE:ICE:1602
108002,30.62,1008,689,HOT:TEA:GRE:1909
108003,14.15,286,422,SNA:BAK:MUF:1842
108004,38.92,1098,392,SNA:PAC:FRU:1143
108005,27.04,732,221,RET:KIT:DRI:1667
108006,41.47,201,927,COL:ICE:ICE:1480
108007,25.87,984,143,HOT:TEA:BLA:1967
108008,10.23,672,300,COL:ICE:ICE:1926
108009,10.15,208,603,RET:MUG:PYB:1776
108010,17.74,827,292,COL:ICE:ICE:1484
108011,8.85,470,557,RET:KIT:PER:1159
108012,46.16,184,225,COL:ICE:COL:1303
108013,27.97,344,578,RET:KIT:DRI:1331
108014,27.85,769,416,SNA:BAK:CRO:1927
108015,34.13,560,740,SNA:BAK:BAG:1130
108016,45.61,535,491,HOT:TEA:BLA:1122
108017,16.21,122,528,SNA:PAC:FRU:1577
108018,23.49,853,861,COL:ICE:ICE:1354
108019,44.16,101,560,HOT:TEA:EAR:1803
108020,14.27,169,912,SNA:BAK:CRO:1450
108021,44.23,934,174,SNA:PAC:M&M:1089
108022,5.1,940,535,RET:KIT:FRE:1407
108023,30.93,288,496,SNA:BAK:CRO:1978
108024,25.57,127,55,RET:MUG:PYB:1222
108025,31.96,155,565,COL:ICE:ICE:1558
108026,41.17,632,193,HOT:TEA:BLA:1953
108027,49.6,741,415,SNA:BAK:COO:1547
108028,40.34,111,532,HOT:COF:MOC:1256
108029,27.49,869,581,COL:ICE:COL:1914
108030,48.83,196,966,HOT:TEA:HER:1426
108031,44.96,440,443,SNA:BAK:MUF:1259
108032,12.57,594,108,SNA:BAK:MUF:1305
108033,33.98,309,967,RET:MUG:PYB:1292
108034,39.84,463,35,SNA:BAK:CRO:1114
108035,25.0,469,230,COL:ICE:ICE:1395
108036,28.67,973,33,COL:ICE:ICE:1557
108037,15.03,803,217,RET:KIT:PER:1956
108038,38.6,100,98,RET:KIT:FRE:1895
108039,9.99,383,658,RET:MUG:PYB:1290
108040,23.47,1073,413,COL:ICE:ICE:1540
108041,21.78,243,230,HOT:TEA:EAR:1055
108042,13.6,819,879,RET:KIT:FRE:1408
108043,44.05,912,378,HOT:TEA:EAR:1394
108044,26.25,936,213,SNA:BAK:CRO:1276
108045,7.44,382,378,COL:ICE:ICE:1795
108046,49.59,364,209,COL:ICE:ICE:1512
108047,30.34,982,1000,COL:ICE:ICE:1795
108048,14.7,615,681,SNA:BAK:BAG:1940
108049,36.13,459,943,SNA:BAK:COO:1703
108050,21.1,623,189,COL:ICE:ICE:1879
108051,14.46,941,118,HOT:COF:MOC:1012
108052,38.85,1041,666,HOT:COF:LAT:1134
108053,48.86,658,227,SNA:BAK:CRO:1117
108054,11.84,626,192,COL:ICE:ICE:1879
108055,31.12,602,893,SNA:BAK:CRO:1744
108056,27.7,633,181,SNA:PAC:M&M:1026
108057,27.44,934,394,SNA:BAK:CRO:1450
108058,37.01,159,409,SNA:BAK:MUF:1592
108059,32.81,796,667,COL:ICE:ICE:1472
108060,46.22,394,189,RET:KIT:FRE:1814
108061,31.07,1000,319,RET:MUG:PYB:1560
108062,23.3,487,909,RET:KIT:FRE:1546
108063,16.82,449,767,SNA:PAC:CHE:1096
108064,46.51,962,803,HOT:TEA:HER:1711
108065,6.82,1063,905,HOT:COF:ESP:1220
108066,44.93,419,158,HOT:COF:AME:1746
108067,7.31,356,521,COL:ICE:ICE:1414
108068,8.61,771,867,SNA:PAC:CHE:1174
108069,26.26,867,22,SNA:BAK:MUF:1259
108070,47.24,546,54,HOT:COF:CAP:1948
108071,49.82,746,389,SNA:BAK:CRO:1816
108072,6.31,399,736,COL:ICE:COL:1318
108073,30.04,909,795,HOT:TEA:GRE:1432
108074,22.26,963,584,COL:ICE:ICE:1780
108075,29.59,520,731,SNA:BAK:CRO:1419
108076,20.03,1001,213,HOT:COF:ESP:1794
108077,19.56,442,833,HOT:TEA:BLA:1232
108078,14.91,463,660,SNA:BAK:MUF:1011
108079,17.52,1091,408,RET:MUG:PYB:1446
108080,38.41,637,949,COL:ICE:COL:1345
108081,38.5,100,355,RET:KIT:PER:1859
108082,42.12,1003,168,RET:KIT:DRI:1132
108083,40.21,435,444,HOT:COF:AME:1875
108084,24.38,847,739,COL:ICE:ICE:1063
108085,38.7,1016,638,HOT:COF:ESP:1847
108086,40.48,681,593,SNA:PAC:CHE:1415
108087,9.24,125,258,HOT:TEA:GRE:1580
108088,6.18,478,930,HOT:COF:ESP:1782
108089,41.4,1058,883,COL:ICE:ICE:1694
108090,24.55,182,505,HOT:TEA:EAR:1511
108091,11.68,723,961,COL:ICE:COL:1481
108092,12.5,571,385,SNA:PAC:M&M:1367
108093,20.12,171,280,SNA:BAK:COO:1319
108094,18.7,927,943,RET:MUG:PYB:1759
108095,27.0,515,610,RET:KIT:DRI:1304
108096,29.21,994,908,HOT:COF:AME:1828
108097,14.39,129,83,COL:ICE:ICE:1795
108098,26.37,944,285,SNA:BAK:MUF:1385
108099,19.02,747,898,SNA:BAK:CIN:1946
108100,37.43,997,961,HOT:TEA:HER:1605
108101,35.53,1055,4,HOT:COF:ESP:1022
108102,48.5,1070,636,SNA:BAK:BAG:1294
108103,22.74,695,691,RET:MUG:PYB:1784
108104,26.54,360,423,COL:ICE:COL:1051
108105,34.88,106,596,SNA:PAC:FRU:1577
108106,41.94,443,304,SNA:BAK:CRO:1809
108107,40.06,708,409,COL:ICE:ICE:1158
108108,46.41,1009,377,SNA:PAC:TRA:1565
108109,17.86,226,571,SNA:PAC:M&M:1367
108110,39.32,1026,777,COL:ICE:ICE:1191
108111,9.32,270,176,SNA:BAK:BAG:1943
108112,44.94,140,114,RET:KIT:PER:1715
108113,16.38,389,27,HOT:TEA:GRE:1516
108114,42.7,370,864,SNA:BAK:CRO:1627
108115,33.73,370,784,RET:KIT:FRE:1576
108116,46.42,1091,542,SNA:PAC:M&M:1357
108117,22.04,520,960,HOT:COF:MOC:1142
108118,26.77,138,649,SNA:BAK:COO:1321
